Fuel Type Code,Station Name,City,State,ZIP,Status Code,Latitude,Longitude,Country,Georeference
ELEC,Champion Parking 60 East End Avenue - Tesla Destination,New York,NY,10028,E,40.772712,-73.947045,US,POINT (-73.947045 40.772712)
ELEC,Icon Parking 16 W 16th Street - Tesla Destination,New York,NY,10011,E,40.737891,-73.994058,US,POINT (-73.994058 40.737891)
ELEC,Icon Parking 12 East 9th Street - Tesla Destination,New York,NY,10003,E,40.732519,-73.995135,US,POINT (-73.995135 40.732519)
ELEC,171 E 84th St,New York,NY,10028,E,40.77798,-73.95555,US,POINT (-73.95555 40.77798)
ELEC,Beekman Parking,New York,NY,10022,E,40.754022,-73.965166,US,POINT (-73.965166 40.754022)
ELEC,iPark 650 Parking Corp - Tesla Destination,New York,NY,10065,E,40.768144,-73.966736,US,POINT (-73.966736 40.768144)
ELEC,Icon 80 Riverside Blvd - Tesla Destination,New York,NY,10069,E,40.775374,-73.989687,US,POINT (-73.989687 40.775374)
ELEC,iPark 530 E 80th Street - Tesla Destination,New York,NY,10075,E,40.771382,-73.948344,US,POINT (-73.948344 40.771382)
ELEC,Rapidpark 148 E 33rd Street - Tesla Destination,New York,NY,10016,E,40.745432,-73.97956,US,POINT (-73.97956 40.745432)
ELEC,Icon Parking 101 West End Ave - Tesla Destination,New York,NY,10023,E,40.775065,-73.988572,US,POINT (-73.988572 40.775065)
ELEC,Champion Parking W 76th Street - Tesla Destination,New York,NY,10023,E,40.781547,-73.980475,US,POINT (-73.980475 40.781547)
ELEC,Icon Parking 1056 5th Avenue - Tesla Destination,New York,NY,10028,E,40.782031,-73.959484,US,POINT (-73.959484 40.782031)
ELEC,Parkright 670 W 43rd Street - Tesla Destination,New York,NY,10036,E,40.762189,-73.999714,US,POINT (-73.999714 40.762189)
ELEC,MPG 340 East 93rd - Tesla Destination,New York,NY,10128,E,40.781413,-73.946377,US,POINT (-73.946377 40.781413)
ELEC,Rapidpark 25-27 Beekman Street - Tesla Destination,New York,NY,10038,E,40.710786,-74.006017,US,POINT (-74.006017 40.710786)
ELEC,Highrise Parking,New York,NY,10023,E,40.777905,-73.982299,US,POINT (-73.982299 40.777905)
ELEC,The St. Regis,New York,NY,10022,E,40.761397,-73.974612,US,POINT (-73.974612 40.761397)
ELEC,MPG 500 West 30th - Tesla Destination,New York,NY,10001,E,40.752205,-74.001493,US,POINT (-74.001493 40.752205)
ELEC,iPark NYC 455 Central Park West - Tesla Destination,New York,NY,10025,E,40.797771,-73.96142,US,POINT (-73.96142 40.797771)
ELEC,Quik Park Garden Lots LLC - Tesla Destination,New York,NY,10001,E,40.749073,-73.990032,US,POINT (-73.990032 40.749073)
ELEC,181 E 73rd Street,New York,NY,10021,E,40.77082,-73.96068,US,POINT (-73.96068 40.77082)
ELEC,435 E. 55th St.,New York,NY,10022,E,40.75657,-73.96226,US,POINT (-73.96226 40.75657)
ELEC,Icon Parking 155 E 29th Street - Tesla Destination,New York,NY,10016,E,40.742821,-73.980913,US,POINT (-73.980913 40.742821)
ELEC,AAA NORTHEAST STATION4B,New York,NY,10034,E,40.870842,-73.912571,US,POINT (-73.912571 40.870842)
ELEC,TATABROOKFIELD #5,New York,NY,10044,E,40.755142,-73.9556,US,POINT (-73.9556 40.755142)
ELEC,Icon Parking 220 Riverside Blvd - Tesla Destination,New York,NY,10024,E,40.779338,-73.987493,US,POINT (-73.987493 40.779338)
ELEC,iPark NYC 61 Jane Street - Tesla Destination,New York,NY,10014,E,40.738733,-74.006009,US,POINT (-74.006009 40.738733)
ELEC,iPark - Enterprise Parking,New York,NY,10016,E,40.748359,-73.972213,US,POINT (-73.972213 40.748359)
ELEC,Icon Parking 111 8th Ave Parking - Tesla Destination,New York,NY,10011,E,40.741515,-74.004608,US,POINT (-74.004608 40.741515)
ELEC,Standard Parking 20 W 13th Street - Tesla Destination,New York,NY,10011,E,40.735706,-73.995058,US,POINT (-73.995058 40.735706)
ELEC,GGMC Parking Connaught - Tesla Destination,New York,NY,10022,E,40.757146,-73.966135,US,POINT (-73.966135 40.757146)
ELEC,Rapidpark 600 Columbus Ave-QBDestinationSiteID52405 - Tesla Destination,New York,NY,10024,E,40.788614,-73.97118,US,POINT (-73.97118 40.788614)
ELEC,Icon Parking 330 W 58th Street - Tesla Destination,New York,NY,10019,E,40.767879,-73.983656,US,POINT (-73.983656 40.767879)
ELEC,iPark NYC 549 W 23rd Street - Tesla Destination,New York,NY,10011,E,40.749255,-74.005914,US,POINT (-74.005914 40.749255)
ELEC,Rapidpark 480 Riverside (120th St) - Tesla Destination,New York,NY,10027,E,40.811187,-73.963571,US,POINT (-73.963571 40.811187)
ELEC,Icon Parking 308 Greenwich - Tesla Destination,New York,NY,10013,E,40.717686,-74.010613,US,POINT (-74.010613 40.717686)
ELEC,iPark 41 E 85th Street - Tesla Destination,New York,NY,10028,E,40.779876,-73.958579,US,POINT (-73.958579 40.779876)
ELEC,Mott Street Parking - Tesla Supercharger,New York,NY,10013,E,40.717522,-73.997302,US,POINT (-73.997302 40.717522)
ELEC,Central Parking - 350 E 30th Street,New York,NY,10016,E,40.741065,-73.975788,US,POINT (-73.975788 40.741065)
ELEC,210 W 76th St.,New York,NY,10023,E,40.78126,-73.98044,US,POINT (-73.98044 40.78126)
ELEC,Manhattan Parking 110 LLC - Tesla Destination,New York,NY,10025,E,40.803934,-73.966049,US,POINT (-73.966049 40.803934)
ELEC,55 East End Ave,New York,NY,10028,E,40.772,-73.94639,US,POINT (-73.94639 40.772)
ELEC,iPark NYC 246 E 45 Street - Tesla Destination,New York,NY,10017,E,40.751847,-73.971348,US,POINT (-73.971348 40.751847)
ELEC,Rapidpark 411 W 55th Street - Tesla Destination,New York,NY,10019,E,40.766971,-73.987441,US,POINT (-73.987441 40.766971)
ELEC,Quik Park 1133 Garage LLC - Tesla Destination,New York,NY,10036,E,40.755856,-73.984313,US,POINT (-73.984313 40.755856)
ELEC,Quik Park Broadway Garage LLC - Tesla Destination,New York,NY,10019,E,40.765844,-73.982481,US,POINT (-73.982481 40.765844)
ELEC,iPark 107 West 13th Street - Tesla Destination,New York,NY,10011,E,40.736973,-73.99787,US,POINT (-73.99787 40.736973)
ELEC,RapidPark 600 Columbus Ave-QBDestinationSiteID18637 - Tesla Destination,New York,NY,10128,E,40.78859,-73.97118,US,POINT (-73.97118 40.78859)
ELEC,"The Standard, East Village - Tesla Destination",New York,NY,10004,E,40.727797,-73.990746,US,POINT (-73.990746 40.727797)
ELEC,MB MANHATTAN MB MANHATTANDC2,New York,NY,10019,E,40.768058,-73.992735,US,POINT (-73.992735 40.768058)
CNG,Con Edison - E 16th St Service Center,New York,NY,10009,E,40.729175,-73.97331,US,POINT (-73.97331 40.729175)
ELEC,GMC 400 East 56th Street,New York,NY,10022,E,40.757223,-73.963011,US,POINT (-73.963011 40.757223)
ELEC,AAA NORTHEAST STATION3A,New York,NY,10034,E,40.870827,-73.912633,US,POINT (-73.912633 40.870827)
ELEC,Rapidpark 351 East 83rd - Tesla Destination,New York,NY,10028,E,40.775123,-73.951193,US,POINT (-73.951193 40.775123)
ELEC,Enterprise Parking 200 E 69th St - Tesla Destination,New York,NY,10065,E,40.767615,-73.961509,US,POINT (-73.961509 40.767615)
ELEC,iPark NYC 183 E 73rd Street - Tesla Destination,New York,NY,10021,E,40.770601,-73.960531,US,POINT (-73.960531 40.770601)
ELEC,Discover 97 Parking LLC,New York,NY,10025,E,40.793416,-73.967719,US,POINT (-73.967719 40.793416)
ELEC,STATION 4TH FL MOTORGATE 3,New York,NY,10044,E,40.764464,-73.946924,US,POINT (-73.946924 40.764464)
ELEC,ABM Parking Services 285 W 50th Street LLC - Tesla Destination,New York,NY,10019,E,40.762411,-73.984495,US,POINT (-73.984495 40.762411)
ELEC,Champion Parking W 57th Street - Tesla Destination,New York,NY,10019,E,40.76696,-73.983569,US,POINT (-73.983569 40.76696)
ELEC,Parkright 169 Ludlow Street - Tesla Destination,New York,NY,10012,E,40.721713,-73.987533,US,POINT (-73.987533 40.721713)
ELEC,GGMC The Cove - Tesla Destination,New York,NY,10280,E,40.707738,-74.016845,US,POINT (-74.016845 40.707738)
ELEC,ABM Parking 866 UN Plaza - Tesla Destination,New York,NY,10017,E,40.752641,-73.965187,US,POINT (-73.965187 40.752641)
ELEC,Icon Parking 54 Murray Street - Tesla Destination,New York,NY,10007,E,40.714266,-74.009921,US,POINT (-74.009921 40.714266)
ELEC,Icon Parking 322 23rd Street - Tesla Destination,New York,NY,10010,E,40.737533,-73.980437,US,POINT (-73.980437 40.737533)
ELEC,Icon Liberty View Parking - Tesla Destination,New York,NY,10016,E,40.716079,-74.015929,US,POINT (-74.015929 40.716079)
ELEC,Icon Parking E 72nd Street - Tesla Destination,New York,NY,10021,E,40.766554,-73.952905,US,POINT (-73.952905 40.766554)
ELEC,Icon Parking 55 W 14th Street - Tesla Destination,New York,NY,10011,E,40.737122,-73.996119,US,POINT (-73.996119 40.737122)
ELEC,Icon Parking 237 West Thames - Tesla Destination,New York,NY,10280,E,40.708165,-74.016641,US,POINT (-74.016641 40.708165)
ELEC,Coliseum Park Apts - Central Parking,New York,NY,10019,E,40.768432,-73.984033,US,POINT (-73.984033 40.768432)
ELEC,GMC Parking 420 E 53rd - Tesla Destination,New York,NY,10022,E,40.755289,-73.963804,US,POINT (-73.963804 40.755289)
ELEC,Rapidpark 575 1st Avenue - Tesla Destination,New York,NY,10016,E,40.742735,-73.974296,US,POINT (-73.974296 40.742735)
ELEC,Quik Park 808 Garage LLC - Tesla Destination,New York,NY,10025,E,40.793877,-73.967498,US,POINT (-73.967498 40.793877)
ELEC,Rapidpark 15 W 72nd Street - Tesla Destination,New York,NY,10023,E,40.776813,-73.977083,US,POINT (-73.977083 40.776813)
ELEC,MPG Parking,New York,NY,10036,E,40.758967,-73.995189,US,POINT (-73.995189 40.758967)
ELEC,203 E 71st St.,New York,NY,10021,E,40.76894,-73.96047,US,POINT (-73.96047 40.76894)
ELEC,1345 Parking Garage - Tesla Destination,New York,NY,10105,E,40.76351,-73.979364,US,POINT (-73.979364 40.76351)
ELEC,EastSide Parking LLC.,New York,NY,10022,E,40.755627,-73.961468,US,POINT (-73.961468 40.755627)
ELEC,575 1st Ave,New York,NY,10016,E,40.74282,-73.97438,US,POINT (-73.97438 40.74282)
ELEC,Lincoln Square Garage,New York,NY,10023,E,40.776152,-73.98282,US,POINT (-73.98282 40.776152)
ELEC,GMC Copley Parking - Tesla Destination,New York,NY,10023,E,40.775283,-73.981627,US,POINT (-73.981627 40.775283)
ELEC,Quik Park West 57 LLC - Tesla Destination,New York,NY,10019,E,40.764259,-73.974972,US,POINT (-73.974972 40.764259)
ELEC,"The Carlyle Hotel, A Rosewood Hotel - Tesla Destination",New York,NY,10021,E,40.77438,-73.963157,US,POINT (-73.963157 40.77438)
ELEC,iPark NYC 250 West Parking - Tesla Destination,New York,NY,10011,E,40.742407,-73.999351,US,POINT (-73.999351 40.742407)
ELEC,iPark 455 Central Park West - Tesla Destination,New York,NY,10025,E,40.797743,-73.960441,US,POINT (-73.960441 40.797743)
ELEC,Parkright 738 Greenwich Street - Tesla Destination,New York,NY,10014,E,40.734412,-74.007184,US,POINT (-74.007184 40.734412)
ELEC,TATABROOKFIELD #2,New York,NY,10044,E,40.755077,-73.955605,US,POINT (-73.955605 40.755077)
ELEC,320 Mason Ave,New York,NY,10305,E,40.584984,-74.088044,US,POINT (-74.0880435921124 40.5849843769658)
ELEC,Rapid Park - 205 W 101 st,New York,NY,10025,E,40.79766,-73.96838,US,POINT (-73.96838 40.79766)
ELEC,20RTAC GARAGE TOP,New York,NY,10282,E,40.716132,-74.015557,US,POINT (-74.015557 40.716132)
ELEC,Apple West Parking,New York,NY,10025,E,40.795783,-73.973678,US,POINT (-73.973678 40.795783)
ELEC,GGMC Parking 51-53 E 76th St Carlyle Hotel - Tesla Destination,New York,NY,10021,E,40.774207,-73.96282,US,POINT (-73.96282 40.774207)
ELEC,Central Parking - 109 E 58th Street,New York,NY,10022,E,40.762254,-73.970024,US,POINT (-73.970024 40.762254)
ELEC,TATABROOKFIELD #4,New York,NY,10044,E,40.755108,-73.955605,US,POINT (-73.955605 40.755108)
ELEC,Icon Parking - Claridge 87 Parking,New York,NY,10128,E,40.779687,-73.952595,US,POINT (-73.952595 40.779687)
ELEC,iPark - 59 Allen Street Garage,New York,NY,10002,E,40.717195,-73.991658,US,POINT (-73.991658 40.717195)
ELEC,Icon Parking 100 Riverside Blvd. - Tesla Destination,New York,NY,10024,E,40.775474,-73.989763,US,POINT (-73.989763 40.775474)
ELEC,Icon Parking 810 Seventh Ave - Tesla Destination,New York,NY,10019,E,40.762568,-73.982718,US,POINT (-73.982718 40.762568)
ELEC,Icon Parking University 10 Parking - Tesla Destination,New York,NY,10003,E,40.731887,-73.991906,US,POINT (-73.991906 40.731887)
ELEC,Standard Parking Gateway Plaza Garage - Tesla Destination,New York,NY,10280,E,40.711145,-74.016332,US,POINT (-74.016332 40.711145)
ELEC,Minetta Garage,New York,NY,10012,E,40.731379,-74.000704,US,POINT (-74.000704 40.731379)
ELEC,Quik Park 40 Riverside Blvd - Tesla Destination,New York,NY,10282,E,40.77373,-73.989713,US,POINT (-73.989713 40.77373)
ELEC,GGMC Parking Seven Eleven (Located at 217 E 44th St) - Tesla Destination,New York,NY,10017,E,40.751867,-73.972873,US,POINT (-73.972873 40.751867)
ELEC,Icon Parking 560 Third Ave - Tesla Destination,New York,NY,10016,E,40.747962,-73.976569,US,POINT (-73.976569 40.747962)
ELEC,GGMC Parking 50 E 79th St Garage - Tesla Destination,New York,NY,10075,E,40.776006,-73.961627,US,POINT (-73.961627 40.776006)
ELEC,Duford Studios,New York,NY,10028,E,40.777737,-73.957413,US,POINT (-73.957413 40.777737)
ELEC,Parkit 301 E 64th - Tesla Destination,New York,NY,10065,E,40.763488,-73.961323,US,POINT (-73.961323 40.763488)
ELEC,Icon Parking - One Lincoln Plaza,New York,NY,10023,E,40.771626,-73.981032,US,POINT (-73.981032 40.771626)
ELEC,Icon Parking Independent - Tesla Destination,New York,NY,10021,E,40.766708,-73.955483,US,POINT (-73.955483 40.766708)
ELEC,"The Standard, High Line - Tesla Destination",New York,NY,10014,E,40.740939,-74.00824,US,POINT (-74.00824 40.740939)
ELEC,Apple Parking 332 W 11th Street - Tesla Destination,New York,NY,10014,E,40.735597,-74.007693,US,POINT (-74.007693 40.735597)
ELEC,Gramercy Plaza  - Parking Garage,New York,NY,10003,E,40.736217,-73.986665,US,POINT (-73.986665 40.736217)
ELEC,MPG 923 5th Ave - Tesla Destination,New York,NY,10021,E,40.773004,-73.966152,US,POINT (-73.966152 40.773004)
ELEC,Andaz Wall Street - Tesla Destination,New York,NY,10005,E,40.705115,-74.008089,US,POINT (-74.008089 40.705115)
ELEC,Champion Parking 113 LLC - Tesla Destination,New York,NY,10025,E,40.80443,-73.961373,US,POINT (-73.961373 40.80443)
ELEC,75 Park Place,New York,NY,10007,E,40.714463,-74.01098,US,POINT (-74.01098 40.714463)
ELEC,EVPassport - 200 E 24th St Garage,New York,NY,10010,E,40.739253,-73.982329,US,POINT (-73.9823287610015 40.7392528900457)
ELEC,Icon Parking - Hudson,New York,NY,10014,E,40.728704,-74.00765,US,POINT (-74.00765 40.728704)
ELEC,iPark NYC 88th Street Garage - Tesla Destination,New York,NY,10024,E,40.788008,-73.971611,US,POINT (-73.971611 40.788008)
ELEC,ABM Parking 750 Lexington Ave LLC - Tesla Destination,New York,NY,10022,E,40.76306,-73.968409,US,POINT (-73.968409 40.76306)
ELEC,Standard Parking 151 W 17th Street - Tesla Destination,New York,NY,10011,E,40.740243,-73.997591,US,POINT (-73.997591 40.740243)
ELEC,iPark NYC 75 Wall Street - Tesla Destination,New York,NY,10005,E,40.704776,-74.008276,US,POINT (-74.008276 40.704776)
ELEC,125 W 76th Street,New York,NY,10023,E,40.780398,-73.977729,US,POINT (-73.9777289 40.7803975)
ELEC,PANYNJ LGA E GARAGE W1,New York,NY,11371,E,40.770752,-73.866327,US,POINT (-73.866327 40.770752)
ELEC,Parkit 10 Wooster St. - Tesla Destination,New York,NY,10013,E,40.721658,-74.004402,US,POINT (-74.004402 40.721658)
ELEC,Tribeca Park,New York,NY,10282,E,40.717717,-74.015049,US,POINT (-74.015049 40.717717)
ELEC,Glenwood Grand Tier Parking - Tesla Destination,New York,NY,10023,E,40.772574,-73.981951,US,POINT (-73.981951 40.772574)
ELEC,iPark 386 E 48th Street - Tesla Destination,New York,NY,11248,E,40.7529,-73.967723,US,POINT (-73.967723 40.7529)
ELEC,142 E 31st St.,New York,NY,10016,E,40.74415,-73.98046,US,POINT (-73.98046 40.74415)
ELEC,Icon Parking 300 E 59th Street - Tesla Destination,New York,NY,10022,E,40.760462,-73.964086,US,POINT (-73.964086 40.760462)
ELEC,1 WATERLINE STATION#8,New York,NY,10069,E,40.772871,-73.992514,US,POINT (-73.992514 40.772871)
ELEC,191 East 71st Street,New York,NY,10021,E,40.76942,-73.76942,US,POINT (-73.76942 40.76942)
ELEC,iPark 10 West 15th - Tesla Destination,New York,NY,10011,E,40.737171,-73.994331,US,POINT (-73.994331 40.737171)
ELEC,Icon Parking 245 E 19th St. - Tesla Destination,New York,NY,10010,E,40.735608,-73.983111,US,POINT (-73.983111 40.735608)
ELEC,NYU NYU # 2,New York,NY,10012,E,40.728283,-73.997251,US,POINT (-73.997251 40.728283)
ELEC,Standard Parking 800 6th Ave - Tesla Destination,New York,NY,10001,E,40.745842,-73.990103,US,POINT (-73.990103 40.745842)
ELEC,Imperial Parking,New York,NY,10016,E,40.744011,-73.974115,US,POINT (-73.974115 40.744011)
ELEC,GMC Parking Garage - 200 Central,New York,NY,10019,E,40.766719,-73.979533,US,POINT (-73.979533 40.766719)
ELEC,iPark NYC Central Harlem Garage Corp. - Tesla Destination,New York,NY,10026,E,40.80155,-73.948499,US,POINT (-73.948499 40.80155)
ELEC,Eventi Hotel,New York,NY,10001,E,40.758681,-73.98135,US,POINT (-73.98135 40.758681)
ELEC,Standard Parking 21 East 15th Street - Tesla Destination,New York,NY,10003,E,40.736293,-73.991939,US,POINT (-73.991939 40.736293)
ELEC,AAA NORTHEAST STATION2B,New York,NY,10034,E,40.870879,-73.91255,US,POINT (-73.91255 40.870879)
ELEC,Icon Parking 240 East Broadway - Tesla Destination,New York,NY,10002,E,40.714821,-73.987138,US,POINT (-73.987138 40.714821)
ELEC,Icon Parking 1350 Avenue of the Americas - Tesla Destination,New York,NY,10019,E,40.762855,-73.977795,US,POINT (-73.977795 40.762855)
ELEC,Manhattan Plaza,New York,NY,10036,E,40.759223,-73.992703,US,POINT (-73.992703 40.759223)
ELEC,Rapidpark 124 W 20th Street - Tesla Destination,New York,NY,10011,E,40.741554,-73.995403,US,POINT (-73.995403 40.741554)
ELEC,Champion Parking W 53rd Street - Tesla Destination,New York,NY,10019,E,40.763279,-73.98086,US,POINT (-73.98086 40.763279)
ELEC,Quik Park 600 West 42nd Street (Silver Towers) LLC - Tesla Destination,New York,NY,10036,E,40.761018,-73.99878,US,POINT (-73.99878 40.761018)
ELEC,MB MANHATTAN MB MANHATTANDC1,New York,NY,10019,E,40.768066,-73.992778,US,POINT (-73.992778 40.768066)
ELEC,Icon Parking 35-39 East 61st Street - Tesla Destination,New York,NY,10021,E,40.764617,-73.969764,US,POINT (-73.969764 40.764617)
ELEC,Icon Parking 200 E 65th Street - Tesla Destination,New York,NY,10021,E,40.765108,-73.963389,US,POINT (-73.963389 40.765108)
ELEC,iPark NYC 555 West Garage Corp. - Tesla Destination,New York,NY,10011,E,40.749296,-74.006017,US,POINT (-74.006017 40.749296)
ELEC,Parkright 39 E 29th Street - Tesla Destination,New York,NY,10016,E,40.744244,-73.984116,US,POINT (-73.984116 40.744244)
ELEC,iPark 1510 Lex Garage Corp. - Tesla Destination,New York,NY,10029,E,40.787402,-73.950546,US,POINT (-73.950546 40.787402)
ELEC,Quikpark 43-08 Crescent Street - Tesla Destination,New York,NY,11101,E,40.748757,-73.943417,US,POINT (-73.943417 40.748757)
ELEC,300 W 135 St - Little Man Parking - Tesla Destination,New York,NY,10030,E,40.816777,-73.947435,US,POINT (-73.947435 40.816777)
ELEC,Icon Parking 150 Charles Street - Tesla Destination,New York,NY,10014,E,40.734006,-74.009079,US,POINT (-74.009079 40.734006)
ELEC,Icon Parking 11 5th Ave - Tesla Destination,New York,NY,10003,E,40.732085,-73.995829,US,POINT (-73.995829 40.732085)
ELEC,101 E 78th St,New York,NY,10075,E,40.774878,-73.960671,US,POINT (-73.960671 40.774878)
ELEC,Quik Park Columbia Garage LLC - Tesla Destination,New York,NY,10025,E,40.795624,-73.971961,US,POINT (-73.971961 40.795624)
ELEC,The Peninsula Hotel New York - Tesla Destination,New York,NY,10019,E,40.761589,-73.975211,US,POINT (-73.9752106 40.7615893)
ELEC,Icon Parking 169 W 95th Street - Tesla Destination,New York,NY,10025,E,40.793158,-73.970319,US,POINT (-73.970319 40.793158)
ELEC,Quik Park West 23rd Street Garage LLC - Tesla Destination,New York,NY,10011,E,40.746847,-74.001816,US,POINT (-74.001816 40.746847)
ELEC,59 Allen Street - Tesla Supercharger,New York,NY,10002,E,40.717153,-73.991869,US,POINT (-73.991869 40.717153)
ELEC,Icon 299 Peal Street Seaport Parking - Tesla Destination,New York,NY,10069,E,40.707679,-74.004687,US,POINT (-74.004687 40.707679)
ELEC,Prestige Parking Corp,New York,NY,10022,E,40.756518,-73.961074,US,POINT (-73.961074 40.756518)
ELEC,DOCK STATION 10,New York,NY,10001,E,40.757839,-73.984391,US,POINT (-73.984391 40.757839)
ELEC,MPG 201 E 56th - Tesla Destination,New York,NY,10022,E,40.759437,-73.96767,US,POINT (-73.96767 40.759437)
ELEC,Rapidpark 35 E 75th Street - Tesla Destination,New York,NY,10021,E,40.77364,-73.963722,US,POINT (-73.963722 40.77364)
ELEC,1 WATERLINE STATION#5,New York,NY,10069,E,40.772904,-73.992514,US,POINT (-73.992514 40.772904)
ELEC,Quik Park 311 West Broadway LLC - Tesla Destination,New York,NY,10013,E,40.721801,-74.004237,US,POINT (-74.004237 40.721801)
ELEC,305 East 80th Street,New York,NY,10075,E,40.77397,-73.9539,US,POINT (-73.9539 40.77397)
ELEC,Icon Parking - Patriot Parking,New York,NY,10013,E,40.719772,-74.010475,US,POINT (-74.010475 40.719772)
ELEC,Parkit 27 N Moore Street - Tesla Destination,New York,NY,10013,E,40.719869,-74.007447,US,POINT (-74.007447 40.719869)
ELEC,Icon Parking 524 East 73rd - Tesla Destination,New York,NY,10021,E,40.766736,-73.951891,US,POINT (-73.951891 40.766736)
ELEC,The Veneto,New York,NY,10022,E,40.756766,-73.967481,US,POINT (-73.967481 40.756766)
ELEC,iPark 59-63 Allen Street - Tesla Destination,New York,NY,10002,E,40.717143,-73.991597,US,POINT (-73.991597 40.717143)
ELEC,The Westport,New York,NY,10019,E,40.768211,-73.989479,US,POINT (-73.989479 40.768211)
ELEC,GGMC Parking 8 E 33rd St Garage - Tesla Destination,New York,NY,10016,E,40.747478,-73.98504,US,POINT (-73.98504 40.747478)
ELEC,iPark NYC 333 E 38th NYU - Tesla Destination,New York,NY,10016,E,40.746565,-73.971591,US,POINT (-73.971591 40.746565)
ELEC,Icon Parking 225 W 83 Street - Tesla Destination,New York,NY,10024,E,40.786099,-73.977303,US,POINT (-73.977303 40.786099)
ELEC,DSL Marketing and Energy Icon Parking,New York,NY,10019,E,40.761698,-73.978338,US,POINT (-73.978338 40.761698)
ELEC,551W21 SR Capital - Tesla Destination,New York,NY,10011,E,40.747437,-74.007111,US,POINT (-74.007111 40.747437)
ELEC,92746 CHARGEPOINT 1,New York,NY,10065,E,40.764935,-73.96063,US,POINT (-73.96063 40.764935)
